objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
228978,A CROCHE CHOEUR,,/associations/a-croche-choeur,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,35 Rue Pasteur,44.889994,6.634449,Association1901,Arts et Culture | Arts | Culture,,1,Donation,1604962800,1647353681,10,,kristine.laizier@gmail.com,0687515591
115779,CAF Guillestre,,/associations/caf-guillestre,,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,le bourg,44.658544,6.648123,Association1901,,,1,Donation,1539126000,1574718494,10,,,
169159,be-attitudes formations,,/associations/be-attitudes-formations,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"7, rue du Millepertuis",44.549179,6.060125,Association1901,Solidarité et Action Sociale,,1,Donation,1569970800,,10,,g.colin05@laposte.net,0785075425
175531,Brise d'Air,,/associations/brise-d-air,,,Upaix,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Le village - 87 Place de la Mairie,44.317936,5.873672,Association1901,Sport,,1,Donation,1573599600,1579964163,10,,brisedair@free.fr,0681635254
60191,ECOLOC,,/associations/ecoloc,,,Barret-sur-Méouge,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"1, montée de barret le haut",44.280536,5.738118,Association1901,,,2,"Membership, Donation",1489100400,,10,,mail@ecoloc-meouge.com,
351304,Association guillestroise des optimistes rêvant et agissant ,,/associations/association-guillestroise-des-optimistes-revant-et-agissant,,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Maurice Petsche,44.659982,6.649599,Association1901,Solidarité et Action Sociale,,1,Membership,1666047600,,10,,agora05600@gmail.com,0685108766
343610,Traf Music,,/associations/traf-music,,,Montgenèvre,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue des Arbennes,44.928222,6.685287,Association1901,Arts et Culture | Arts | Culture,,1,CrowdFunding,1663196400,,10,,traf.music.nation@gmail.com,0764361589
337747,ASPTT BRIANCON SERRE CHEVALIER ,,/associations/asptt-briancon-serre-chevalier,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,8 Route de Grenoble,44.90265,6.641824,Association1901,Sport,,1,Membership,1659999600,,10,,contact.aspttbriancon@gmail.com,0777807060
26339,Peau d'âne,,/associations/peau-d-ane,,,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,chemin de l'iscle,44.550128,6.279926,Association1901,Réseaux pros et étudiants | Solidarité et Action Sociale,,9,"CrowdFunding, Donation",1392246000,,10,,violsurmineure@gmail.com,0625846099
323857,L Ecrin maison de naissance ,,/associations/l-ecrin-maison-de-naissance,,,La Roche-de-Rame,05310,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Clot du Bathéoud,44.755445,6.584583,Association1901,Enfance | Humanitaire | Solidarité | Solidarité et Action Sociale,,1,Membership,1653084000,1708690423,10,,Maisondenaissancelecrin@gmail.com,0602216518
223246,Volley club Guillestrois,,/associations/volley-club-guillestrois,,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,gymnase des hautes vallées,44.6595,6.6495,Association1901,Sport,,2,"Event, Donation",1601852400,,10,,volleyclubguillestrois@hotmail.fr,0674002021
325237,LA MAM DES DEUX VALLÉES,,/associations/la-mam-des-deux-vallees,,,Val Buëch-Méouge,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Route du Buech,44.261755,5.822324,Association1901,Étudiants | Réseaux pros et étudiants,,1,Event,1653865200,,10,,celinemaureen05@gmail.com,0643140539
322419,maison de naissance l ecrin ,,/associations/maison-de-naissance-l-ecrin,,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Embrun,44.568046,6.484718,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,1,Membership,1652392800,1691312662,10,,maisondenaissancelecrin@gmail.com,0602216518
177121,Planète Champsaur Valgo,,/associations/planete-champsaur-valgo,,,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2 Avenue de Merly,44.679337,6.081253,Association1901,,,1,Donation,1574290800,,10,,eugene@planetechampsaur.fr,
36094,phoenix des montagnes,,/associations/phoenix-des-montagnes,,,Garde-Colombe,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,10 lotissement les sauges,44.346363,5.772764,Association1901,,,1,Donation,1439852400,,10,,association.phoenix.05@gmail.com,0695743923
36505,BONVENON,,/associations/bonvenon,,,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"Hôtel de ville, place de la république",44.53469,5.824238,Association1901,,,4,"Membership, Donation",1442530800,1549802640,10,,bonvenon05@gmail.com,0677754931
51806,Gap Science Animation 05,,/associations/gap-science-animation-05,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"8, route de Patac",44.538424,6.065623,Association1901Rup,,,1,Donation,1470178800,,10,,oceane@gsa05.fr,0492539270
53301,Les Enseignes de Briançon,,/associations/les-enseignes-de-briancon,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de Suze,44.898715,6.643595,Association1901Rig,,,2,"Membership, Donation",1474066800,,10,,didier@moranval.com,0492223383
54285,Tutti Quanti - Le Chapoul Café,,/associations/tutti-quanti-le-chapoul-cafe,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 rue Aspirant Jan,44.899085,6.645862,Association1901,,,1,Donation,1475535600,,10,,cafeasso05@riseup.net,
54474,UPE 05,,/associations/upe-05,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Micropolis - Bâtiment Isatis,44.5615,6.0811,Association1901Rup,Réseaux pros et étudiants,,1,Donation,1476054000,1491991461,10,,contact@upe05.com,0492512120
55077,club champsaur canoe kayak,,/associations/club-champsaur-canoe-kayak,,,Buissard,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,chez Florence JEHAN      le serre,44.657574,6.147653,Association1901,,,1,Donation,1477868400,,10,,lesfios@orange.fr,0492507481
59281,roc odyssée,,/associations/roc-odyssee,,,La Roche-de-Rame,05310,Hautes-Alpes,Provence-Alpes-Côte d'Azur,,44.751062,6.583659,Association1901,,,1,Donation,1487804400,1493029902,10,,contact@roc-odyssee.com,0648573382
99337,Team AUTUORI/RIBOLZI,,/associations/team-autuori-ribolzi,,,Chabottes,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,route des ecrins la haute plaine,44.644693,6.174515,Association1901,,,1,Donation,1527634800,,10,,ktmboy125exc@gmail.com,0649446100
101870,MyTeam.Games,,/associations/myteam-games,,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,14 rue Victor maurel,44.563807,6.496837,Association1901,Sport,,3,"Donation, Event",1530486000,,10,,Lagier.touraine.pro@gmail.com,0637722617
112970,L'Arche At'Hippik,,/associations/l-arche-at-hippik,,,Réallon,05160,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Pra Prunier,44.578562,6.364816,Association1901,Sport,,3,Donation,1535670000,,10,,lathippik@gmail.com,0686767523
167555,l'acrophotos,,/associations/l-acrophotos,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Briançon,44.899703,6.634352,Association1901,Réseaux pros et étudiants,,2,Donation,1569020400,,10,,jeremsp05@gmail.com,0778175423
231183,ladrayeassociation,,/associations/ladrayeassociation,,,Crots,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin de la Mure,44.53644,6.47543,Association1901,,,1,Donation,1605826800,,10,,ladrayeassociation@gmail.com,
227569,Gap Hautes Alpes Triathlon,,/associations/gap-hautes-alpes-triathlon,,,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,101 Impasse des Autanes,44.575141,6.187578,Association1901,Sport,,1,Donation,1604358000,,10,,gap.champsaur.triathlon@gmail.com,0623202063
70704,ASSOCIATION CULTURELLE EL-BAYENE,,/associations/association-culturelle-el-bayene,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,27 Route de la Justice,44.5665,6.105113,Association1901,,,1,Donation,1509750000,,10,,hachem.maamar@gmail.com,
157023,Maxi rallye team,,/associations/maxi-rallye-team,,,Tallard,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Chemin de l'Aérodrome,44.458918,6.050818,Association1901,Sport,,1,Donation,1562540400,,10,,marine.delon@live.fr,0633028602
227168,Embruncat,,/associations/embruncat,,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Rue Savine,44.56334,6.494119,Association1901,,,1,Donation,1604098800,,10,,autorepresentantsh@gmail.com,
190571,Briançon gym ,,/associations/briancon-gym,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Marius Chancel,44.899309,6.639959,Association1901,,,1,Donation,1580770800,,10,,tisserandisa@gmail.com,
199855,'Aux Champs !',,/associations/aux-champs,,,L’Argentière-la-Bessée,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,22 Rue de l'Ascension,44.795124,6.564685,Association1901,Solidarité et Action Sociale,,1,Donation,1586559600,,10,,chanvr.ailes@laposte.net,0648308532
98777,Un temps festif,,/associations/un-temps-festif,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,32 de rue de Castres,44.89949,6.643774,Association1901,,,1,Donation,1527030000,1529691303,10,,untempsfestif@yahoo.fr,
210343,gite de terre rouge,,/associations/gite-de-terre-rouge,,,Cervières,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Terre Rouge,44.874684,6.688161,Association1901,,,1,Donation,1593212400,,10,,elodym@live.fr,
226569,Airsoft Du Grand Briançonnais,,/associations/airsoft-du-grand-brianconnais,,,L’Argentière-la-Bessée,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,8 Rue Saint jean ,44.78709,6.555112,Association1901,Sport,,1,Donation,1603666800,,10,,agb-president@outlook.fr,0610753738
193204,CINEOLE,,/associations/cineole,,,Saint-Michel-de-Chaillol,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,chaillolet,44.682934,6.163762,Association1901,Arts | Culture | Arts et Culture,,1,Donation,1582066800,1607591734,10,,cineole@free.fr,0769173705
70068,ptit groupes,,/associations/ptit-groupes,,,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,st julien,44.681816,6.076189,Association1901,,,2,Membership,1508454000,1508520723,10,,joranng@laposte.net,
60628,GE Creacoop,,/associations/ge-creacoop,,,Saint-Léger-les-Mélèzes,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Juncha - Le Moulin du Serre,44.652536,6.203658,Association1901,,,1,Membership,1489964400,,10,,contact@creacoop.org,0699491010
248095,La ligue contre le cancer 05,,/associations/la-ligue-contre-le-cancer-05,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Gap,44.544606,6.077989,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,1,Event,1614121200,1614155996,10,,leila-habbani@hotmail.fr,0626501736
254266,Motards du 05,,/associations/motards-du-05,,,Saint-Firmin,05800,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Hameau de La Broue,44.779521,5.990414,Association1901,Sport,,1,PaymentForm,1617145200,,10,,Lydie.lapprand@gmail.com,0786673192
233837,Cycling team,,/associations/cycling-team,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,6 Rue du Four Neuf,44.55977,6.079553,Association1901,Sport,,1,PaymentForm,1607036400,,10,,clementcourbin32@gmail.com,0644122065
217433,"Association d'escalade de tallard ""Le Grigri""",,/associations/association-d-escalade-de-tallard-le-grigri,,,Tallard,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,11 Avenue de Provence,44.459247,6.051582,Association1901Rup,Sport,,1,PaymentForm,1598828400,,10,federation-francaise-montagne-escalade,grigri.tallard@laposte.net,
169333,Maison des Lycéens Briançon,,/associations/maison-des-lyceens-briancon,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 Rue Marius Chancel,44.899149,6.639969,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,3,PaymentForm,1570053600,1599313509,10,,mdl.lyceebriancon@gmail.com,0492213084
589549,CERCLE DES NAGEURS DE GAP,,/associations/cercle-des-nageurs-de-gap,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin des Matins Calmes,44.538279,6.057152,Association1901,Sport,,0,,1747087200,1775042780,10,,gala.cngap@gmail.com,
187094,Association Les Résidents de Vars,,/associations/association-les-residents-de-vars,,,Vars,05560,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Cours Yves Brayer,44.571282,6.681299,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,0,,1579129200,1775038338,10,,associationlesresidentsdevars@gmail.com,0607083808
624189,ASSOCIATION DES PARENTS D'ELEVES FRANCINE EYRAUD VILLARON,,/associations/association-des-parents-d-eleves-francine-eyraud-villaron,,,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place Waldems,44.682557,6.07796,Association1901,Education | Formation,,0,,1761343200,1774987588,10,,ape.saintbonnet05@gmail.com,
633073,LES PETITS CHEVALIERS DE LA TOURRONDE,,/associations/les-petits-chevaliers-de-la-tourronde,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,10 chemin des Terrasses,44.512906,6.057545,Association1901,Education | Formation,,0,,1764716400,1774987228,10,,ape.tourronde@gmail.com,
626775,PÔLE DE SANTE CHAMPSAUR VALGAUDEMAR,,/associations/pole-de-sante-champsaur-valgaudemar,,,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"avenue du 11 Novembre,",44.682262,6.077015,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,0,,1762297200,1774621251,10,,promotionsante@pscv.fr,
639612,AAMS-05  - ASSOCIATION DES AMIS DE LA MONTAGNE SPORTIVE DES HAUTES-ALPES,,/associations/aams-05-association-des-amis-de-la-montagne-sportive-des-hautes-alpes,,,La Salle-les-Alpes,05240,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"9, chemin de Bessey,",44.950199,6.557136,AssociationProprietaire,Sport,,0,,1767999600,1773750848,10,,,
642174,BADMINTON CLUB GAPENÇAIS,,/associations/badminton-club-gapencais,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,140 boulevard Georges Pompidou,44.555679,6.077924,AssociationProprietaire,Sport,,0,,1768863600,1771918517,10,BasicCompta,,
645907,L'ALBANE ENSEMBLE (ASSOCIATION DES COPROPRIETAIRES DE LA RESIDENCE L'ALBANE DE VARS LES CLAUX 05560),,/associations/l-albane-ensemble-association-des-coproprietaires-de-la-residence-l-albane-de-vars-les-claux-05560,,,Vars,05560,Hautes-Alpes,Provence-Alpes-Côte d'Azur,12 Cours Guy Seradour,44.567786,6.683454,Association1901,Solidarité et Action Sociale | Humanitaire | Solidarité,,0,,1770073200,1771254213,10,,,
625847,Amicale Pompiers Gap,,/associations/amicale-pompiers-gap,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin de Patac,44.538765,6.066717,Association1901,Loisirs,Sapeurs-pompiers,0,,1762038000,1766943124,10,,bureauamicalegap@gmail.com,
630399,Association pour la restauration de l'église de la Vachette,,/associations/association-pour-la-restauration-de-l-eglise-de-la-vachette,,,Val-des-Prés,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,65 Route de la Clarée,44.942639,6.68093,Association1901,Patrimoine,,0,,1763593200,1765811145,10,,ass.eglise.vachette@proton.me,
619302,ASSOCIATION PLEIN DE VIE,,/associations/association-plein-de-vie,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,14 Route de la Justice,44.565801,6.102971,Association1901,Arts et Culture | Arts | Culture,,0,,1759701600,1763907928,10,,eric.fabiani05@gmail.com,
612470,CLUB ALPIN FRANCAIS GAP,,/associations/club-alpin-francais-gap,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,9 Rue Bayard,44.561979,6.078435,Association1901,Sport,,0,,1757455200,1761594502,10,ffcam,cafgap@ffcam.fr,
474410,Différen'ciel,,/associations/differen-ciel,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Emile Rolland,44.55435,6.074717,Association1901,Sport,,0,,1707519600,1757778314,10,FFVL,assodifferenciel@gmail.com,0630172039
589781,LA RONDE BRIANÇONNAISE,,/associations/la-ronde-brianconnaise,,,Saint-Martin-de-Queyrières,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,21 rue de la Cour des Ponts,44.853797,6.580282,Association1901,Sport,,0,,1747087200,1751194415,10,,dblanchard@ucpa.asso.fr,
593894,THEATROMANIE,,/associations/theatromanie,,,Eygliers,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,13 chemin des Hodouls,44.683449,6.625203,Association1901,Arts et Culture | Arts | Culture,,0,,1748815200,1749576371,10,,theatromanie@gmail.com,
478428,Quey'rapaces ,,/associations/quey-rapaces,,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue des Epines Vinettes,44.660666,6.662015,Association1901,Sport,,0,,1708556400,1727857702,10,FFVL,club.queyras@gmail.com,0665483837
170693,Court Circuit,,/associations/court-circuit-3,,,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Veynes,44.53492,5.816534,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,0,,1570744800,1710942805,10,,courtcircuitbuech@gmail.com,0687749644
447109,TRI-BALLES,,/associations/tri-balles,,,La Freissinouse,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,11 lotissement Clos de la petite Freissinouse,44.530746,6.010879,Association1901,Arts et Culture | Arts | Culture,,0,,1699225200,1707129286,10,,tri.balles05@gmail.com,0642479193
417934,Bord de Blaisance,,/associations/bord-de-blaisance,,,Trescléoux,05700,Hautes-Alpes,Provence-Alpes-Côte d'Azur,26 Chemin Neuf,44.354506,5.70847,Association1901,Arts et Culture | Arts | Culture,,0,,1688940000,1697395855,10,,bdb05@riseup.net,0666371204
434780,ASSOCIATION AEROTECH,,/associations/association-aerotech,,,Tallard,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Voie de l’Aerocamp,44.455733,6.042617,Association1901,Education | Formation,,0,,1695333600,1696404235,10,,accueil@polyaero.fr,0492454007
367388,L'informatique pour tous 05,,/associations/l-informatique-pour-tous-05,,,Savines-le-Lac,05160,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue des Eaux Douces,44.526959,6.403197,Association1901,Solidarité et Action Sociale,,0,,1673132400,1673791594,10,,nicolas.robin05@hotmail.fr,0786365712
323744,CPTS Buech Dévoluy,,/associations/cpts-buech-devoluy,,,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,8 Avenue des Martyrs,44.533283,5.819374,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,0,,1653001200,1661177073,10,,cpts.buechdevoluy@gmail.com,
293107,Dialogue avec ton corps,,/associations/dialogue-avec-ton-corps,,,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Chemin des Diligences,44.660254,6.653373,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,0,,1637535600,1654535367,10,,dialogueavectoncorps@gmail.com,0621913228
302264,Association 4 3 2 A,,/associations/association-4-3-2-a,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Hameau du Chabas,44.9054,6.62318,Association1901,Education | Formation,,0,,1643065200,1643533740,10,,association432a@gmail.com,0648742310
272863,Avenir Ski Pro,,/associations/avenir-ski-pro,,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Embrun,44.568046,6.484718,Association1901,Sport,,0,,1625266800,1632897152,10,,avenirskipro@gmail.com,0669073303
243526,Retour à Dormillouse,,/associations/retour-a-dormillouse,,,Freissinières,05310,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la Mairie,44.752192,6.536257,Association1901,Patrimoine,,0,,1611961200,1631950032,10,,anneguilpart@free.fr,+33662045333
99097,Association Les Décâblés,,/associations/association-les-decables,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,MJC - 35 Rue Pasteur,44.889994,6.634449,Association1901Rig,Arts et Culture | Arts | Culture,,0,,1527375600,1620045842,10,,lesdecables@gmail.com,
237419,"ASSOCIATION ""BIEN VIVRE A LA FREISS'""",,/associations/association-bien-vivre-a-la-freiss,,,La Freissinouse,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,200 Les Écoles,44.534182,6.009661,Association1901,Loisirs,,0,,1609369200,1614864948,10,,bienvivrealafreiss@gmail.com,0682928883
222830,Le dojo d'Eourres,,/associations/le-dojo-d-eourres,,,Éourres,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Éourres,44.216838,5.715503,Association1901Rig,Education | Formation,,0,,1601593200,1605829058,10,,thommen.dominique@gmail.com,0492435171
228045,Crèche polichinelle,,/associations/creche-polichinelle,,,Saint-Léger-les-Mélèzes,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Saint-Léger-les-Mélèzes,44.643148,6.197135,Association1901Rig,Humanitaire | Solidarité | Solidarité et Action Sociale,,0,,1604530800,1605645363,10,,president.polichinelle@gmail.com,0492504060
217902,YEBIN,,/associations/yebin,,,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,23 Avenue des Acacias,44.555021,6.480795,Association1901,Arts et Culture | Arts | Culture,,0,,1599087600,1601392405,10,,suzy.pl@hotmail.fr,0686887849
199890,Les Peaky 4L,,/associations/les-peaky-4l,,,Vars,05560,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Vars,44.591174,6.687759,Association1901,Caritatif | Humanitaire | Solidarité et Action Sociale,,0,,1586556000,1588677100,10,,lespeaky4l@gmail.com,0687737683
184536,Espace Evolutif 05,,/associations/espace-evolutif-05,,,Aspres-sur-Buëch,05140,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue de la Côte,44.52235,5.750896,Association1901,,,0,,1577574000,1583690731,10,,espace.evolutif05@gmail.com,
162345,Anim'Agnel,,/associations/anim-agnel,,,Molines-en-Queyras,05350,Hautes-Alpes,Provence-Alpes-Côte d'Azur,,44.726073,6.862247,Association1901,Humanitaire | Solidarité | Solidarité et Action Sociale,,0,,1565215200,1569613526,10,,animagnel@gmail.com,0664798541
70178,REPTIL,,/associations/reptil,,,Saint-Bonnet-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue de Chaillol,44.682756,6.076158,Association1901Rig,,,0,,1508713200,1514546470,10,,choupeche@orange.fr,0677600716
64849,FestiFaï,,/associations/festifai,,,Veynes,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Le Foulon,44.536902,5.836227,Association1901Rig,Arts et Culture | Arts | Culture,,0,,1495926000,1500405333,10,,festifai.asso@gmail.com,0781495076
65322,Amcg,,/associations/amcg,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 Rue Beau Château,44.568255,6.107477,Association1905,,,0,,1496959200,1498028186,10,,Neguaz.rachid@yahoo.fr,0642281218
98384,Gymnastique sportive de Gap,,/associations/gymnastique-sportive-de-gap,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,76 route de chateauvieux,44.510845,6.054854,Association1901,,,0,,1526598000,,10,,gsgap05adm@gmail.com,0688213829
94026,Cinémathèque d'Images de Montagne,,/associations/cinematheque-d-images-de-montagne,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"8, place Jean Marcellin",44.559004,6.079529,Association1901Rig,,,0,,1522105200,,10,,cim@cimalpes.fr,0492521387
77760,Les Compagnons Du Devoir,,/associations/les-compagnons-du-devoir,,,L’Argentière-la-Bessée,05120,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"403 avenue du général de gaulle, Compagnons du devoir",44.791373,6.557843,Association1901,,,0,,1520204400,,10,,prevotargentiere@compagnons-du-devoir.com,
67489,Les Décâblés,,/associations/les-decables,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue Pasteur,44.892126,6.635754,Association1901Rig,,,0,,1502838000,,10,,sim@altitudejazz.com,
66560,CORE-FRANCE - MJC,,/associations/core-france-mjc,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"35, rue Pasteur",44.889994,6.634449,Association1905Rup,,,0,,1499727600,,10,,damien.gangloff@free.fr,0687204085
660055,Terra Biodiversita,,/associations/terra-biodiversita,,,La Fare-en-Champsaur,05500,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Route du Chatelard,44.676913,6.062798,Association1901,,,0,,1774908000,,10,,,
659522,LE SOUFFLE D'ALTAHÉ,,/associations/le-souffle-d-altahe,,,Saint-Clément-sur-Durance,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,96 impasse du Serre des Clots,44.654196,6.569237,Association1901,,,0,,1774738800,,10,,,
659321,COU DOUBLE,,/associations/cou-double,,,Sigoyer,05130,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 Place de l'église,44.477036,5.976391,Association1901,,,0,,1774652400,,10,,,
657466,FF COACHING,,/associations/ff-coaching,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,17 J lotissement la Petite Chapelle,,,Association1901,,,0,,1773961200,,10,,,
657438,FÉLICITÉ FLOW - CENTRE DE LA DANSE ET DU BIEN-ÊTRE,,/associations/felicite-flow-centre-de-la-danse-et-du-bien-etre,,,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,59 Rue Saint Roch,44.887736,6.639312,Association1901,,,0,,1773961200,,10,,,
657116,ASSOCIATION DE SKI ET NATURE DE SERRE-PONÇON,,/associations/association-de-ski-et-nature-de-serre-poncon,,,Savines-le-Lac,05160,Hautes-Alpes,Provence-Alpes-Côte d'Azur,place de l'Eglise MAIRIE,44.525782,6.405101,Association1901,,,0,,1773874800,,10,,,
657031,ASSO SOWILO ,,/associations/asso-sowilo,,,Manteyer,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,532 Impasse Pré des Dones,44.526765,5.984082,Association1901,,,0,,1773788400,,10,,,
656699,Les bulles d enfants,,/associations/les-bulles-d-enfants,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue des Cheminots,44.567106,6.08261,Association1901,,,0,,1773702000,,10,,,
656298,Centre briançonnais de géologie alpine,,/associations/centre-brianconnais-de-geologie-alpine,,,Puy-Saint-André,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,164 Route de la Géologie,44.866778,6.600349,Association1905,,,0,,1773615600,,10,,,
655762,LES PETITS CHAT'BANAS,,/associations/les-petits-chat-banas,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,23 route de Chabanas,44.560722,6.065104,Association1901,,,0,,1773356400,,10,,,
655661,LES ARBORIGENES,,/associations/les-arborigenes,,,Vallouise-Pelvoux,05340,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3411 route de Pelvoux,44.873948,6.482683,AssociationProprietaire,,,0,,1773356400,,10,,,
654789,atelier Botticelli ,,/associations/atelier-botticelli,,,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Avenue Maréchal Foch,44.563009,6.086286,Association1901,,,0,,1773097200,,10,,,
